Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QC","Crops","81","Ghana","5510","Production","27","Rice, paddy","1981","1981","tonnes","97000","","Official data"
"QC","Crops","81","Ghana","5510","Production","27","Rice, paddy","1982","1982","tonnes","36000","","Official data"
"QC","Crops","81","Ghana","5510","Production","27","Rice, paddy","1983","1983","tonnes","40000","","Official data"
"QC","Crops","81","Ghana","5510","Production","27","Rice, paddy","1984","1984","tonnes","65000","","Official data"
"QC","Crops","81","Ghana","5510","Production","27","Rice, paddy","1985","1985","tonnes","80000","","Official data"
"QC","Crops","81","Ghana","5510","Production","27","Rice, paddy","1986","1986","tonnes","69600","","Official data"
"QC","Crops","81","Ghana","5510","Production","27","Rice, paddy","1987","1987","tonnes","80700","","Official data"
"QC","Crops","81","Ghana","5510","Production","27","Rice, paddy","1988","1988","tonnes","95000","","Official data"
"QC","Crops","81","Ghana","5510","Production","27","Rice, paddy","1989","1989","tonnes","73700","","Official data"
"QC","Crops","81","Ghana","5510","Production","27","Rice, paddy","1990","1990","tonnes","80900","","Official data"
"QC","Crops","81","Ghana","5510","Production","27","Rice, paddy","1991","1991","tonnes","150900","","Official data"
"QC","Crops","81","Ghana","5510","Production","27","Rice, paddy","1992","1992","tonnes","131500","","Official data"
"QC","Crops","81","Ghana","5510","Production","27","Rice, paddy","1993","1993","tonnes","157400","","Official data"
"QC","Crops","81","Ghana","5510","Production","27","Rice, paddy","1994","1994","tonnes","162300","","Official data"
"QC","Crops","81","Ghana","5510","Production","27","Rice, paddy","1995","1995","tonnes","201720","","Official data"
"QC","Crops","81","Ghana","5510","Production","27","Rice, paddy","1996","1996","tonnes","215720","","Official data"
"QC","Crops","81","Ghana","5510","Production","27","Rice, paddy","1997","1997","tonnes","197100","","Official data"
"QC","Crops","81","Ghana","5510","Production","27","Rice, paddy","1998","1998","tonnes","193600","","Official data"
"QC","Crops","81","Ghana","5510","Production","27","Rice, paddy","1999","1999","tonnes","209750","","Official data"
"QC","Crops","81","Ghana","5510","Production","27","Rice, paddy","2000","2000","tonnes","248700","","Official data"
"QC","Crops","81","Ghana","5510","Production","27","Rice, paddy","2001","2001","tonnes","274596","","Official data"
"QC","Crops","81","Ghana","5510","Production","27","Rice, paddy","2002","2002","tonnes","280000","","Official data"
"QC","Crops","81","Ghana","5510","Production","27","Rice, paddy","2003","2003","tonnes","238810","","Official data"
"QC","Crops","81","Ghana","5510","Production","27","Rice, paddy","2004","2004","tonnes","241807","","Official data"
"QC","Crops","81","Ghana","5510","Production","27","Rice, paddy","2005","2005","tonnes","287000","","Official data"
"QC","Crops","81","Ghana","5510","Production","27","Rice, paddy","2006","2006","tonnes","250000","","Official data"
"QC","Crops","81","Ghana","5510","Production","27","Rice, paddy","2007","2007","tonnes","185340","","Official data"
"QC","Crops","81","Ghana","5510","Production","27","Rice, paddy","2008","2008","tonnes","301920","","Official data"
"QC","Crops","81","Ghana","5510","Production","27","Rice, paddy","2009","2009","tonnes","391440","","Official data"
"QC","Crops","81","Ghana","5510","Production","27","Rice, paddy","2010","2010","tonnes","491603","","Official data"
"QC","Crops","81","Ghana","5510","Production","27","Rice, paddy","2011","2011","tonnes","463975","","Official data"
"QC","Crops","81","Ghana","5510","Production","27","Rice, paddy","2012","2012","tonnes","481134","","Official data"
"QC","Crops","81","Ghana","5510","Production","27","Rice, paddy","2013","2013","tonnes","569524","","Official data"
"QC","Crops","81","Ghana","5510","Production","27","Rice, paddy","2014","2014","tonnes","604000","","Official data"
"QC","Crops","81","Ghana","5510","Production","27","Rice, paddy","2015","2015","tonnes","641492","","Official data"
"QC","Crops","81","Ghana","5510","Production","27","Rice, paddy","2016","2016","tonnes","687679","","Official data"
"QC","Crops","81","Ghana","5510","Production","27","Rice, paddy","2017","2017","tonnes","722080","","Official data"
"QC","Crops","81","Ghana","5510","Production","27","Rice, paddy","2018","2018","tonnes","769401","","Official data"
"QC","Crops","81","Ghana","5510","Production","236","Soybeans","2008","2008","tonnes","75000","","Official data"
"QC","Crops","81","Ghana","5510","Production","236","Soybeans","2009","2009","tonnes","113000","","Official data"
"QC","Crops","81","Ghana","5510","Production","236","Soybeans","2010","2010","tonnes","146000","","Official data"
"QC","Crops","81","Ghana","5510","Production","236","Soybeans","2011","2011","tonnes","164511","","Official data"
"QC","Crops","81","Ghana","5510","Production","236","Soybeans","2012","2012","tonnes","151709","","Official data"
"QC","Crops","81","Ghana","5510","Production","236","Soybeans","2013","2013","tonnes","138700","","Official data"
"QC","Crops","81","Ghana","5510","Production","236","Soybeans","2014","2014","tonnes","141470","","Official data"
"QC","Crops","81","Ghana","5510","Production","236","Soybeans","2015","2015","tonnes","142360","","Official data"
"QC","Crops","81","Ghana","5510","Production","236","Soybeans","2016","2016","tonnes","143220","","Official data"
"QC","Crops","81","Ghana","5510","Production","236","Soybeans","2017","2017","tonnes","170490","","Official data"
"QC","Crops","81","Ghana","5510","Production","236","Soybeans","2018","2018","tonnes","152023","Im","FAO data based on imputation methodology"
"QC","Crops","100","India","5510","Production","515","Apples","1961","1961","tonnes","185000","","Official data"
"QC","Crops","100","India","5510","Production","515","Apples","1962","1962","tonnes","160000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","515","Apples","1963","1963","tonnes","140000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","515","Apples","1964","1964","tonnes","110000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","515","Apples","1965","1965","tonnes","90000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","515","Apples","1966","1966","tonnes","97500","","Official data"
"QC","Crops","100","India","5510","Production","515","Apples","1967","1967","tonnes","127000","","Official data"
"QC","Crops","100","India","5510","Production","515","Apples","1968","1968","tonnes","163000","","Official data"
"QC","Crops","100","India","5510","Production","515","Apples","1969","1969","tonnes","201000","","Official data"
"QC","Crops","100","India","5510","Production","515","Apples","1970","1970","tonnes","277000","","Official data"
"QC","Crops","100","India","5510","Production","515","Apples","1971","1971","tonnes","352000","","Official data"
"QC","Crops","100","India","5510","Production","515","Apples","1972","1972","tonnes","433000","","Official data"
"QC","Crops","100","India","5510","Production","515","Apples","1973","1973","tonnes","515000","","Official data"
"QC","Crops","100","India","5510","Production","515","Apples","1974","1974","tonnes","592000","","Official data"
"QC","Crops","100","India","5510","Production","515","Apples","1975","1975","tonnes","510000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","515","Apples","1976","1976","tonnes","500000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","515","Apples","1977","1977","tonnes","503500","","Official data"
"QC","Crops","100","India","5510","Production","515","Apples","1978","1978","tonnes","545070","","Official data"
"QC","Crops","100","India","5510","Production","515","Apples","1979","1979","tonnes","662020","","Official data"
"QC","Crops","100","India","5510","Production","515","Apples","1980","1980","tonnes","658000","","Official data"
"QC","Crops","100","India","5510","Production","515","Apples","1981","1981","tonnes","821790","","Official data"
"QC","Crops","100","India","5510","Production","515","Apples","1982","1982","tonnes","926980","","Official data"
"QC","Crops","100","India","5510","Production","515","Apples","1983","1983","tonnes","966600","","Official data"
"QC","Crops","100","India","5510","Production","515","Apples","1984","1984","tonnes","985900","","Official data"
"QC","Crops","100","India","5510","Production","515","Apples","1985","1985","tonnes","1005560","","Official data"
"QC","Crops","100","India","5510","Production","515","Apples","1986","1986","tonnes","1258000","","Official data"
"QC","Crops","100","India","5510","Production","515","Apples","1987","1987","tonnes","861404","","Official data"
"QC","Crops","100","India","5510","Production","515","Apples","1988","1988","tonnes","995296","","Official data"
"QC","Crops","100","India","5510","Production","515","Apples","1989","1989","tonnes","1084117","","Official data"
"QC","Crops","100","India","5510","Production","515","Apples","1990","1990","tonnes","1093900","","Official data"
"QC","Crops","100","India","5510","Production","515","Apples","1991","1991","tonnes","1175005","","Official data"
"QC","Crops","100","India","5510","Production","515","Apples","1992","1992","tonnes","1147743","","Official data"
"QC","Crops","100","India","5510","Production","515","Apples","1993","1993","tonnes","1168252","","Official data"
"QC","Crops","100","India","5510","Production","515","Apples","1994","1994","tonnes","1300000","","Official data"
"QC","Crops","100","India","5510","Production","515","Apples","1995","1995","tonnes","1200000","","Official data"
"QC","Crops","100","India","5510","Production","515","Apples","1996","1996","tonnes","1211379","","Official data"
"QC","Crops","100","India","5510","Production","515","Apples","1997","1997","tonnes","1308390","","Official data"
"QC","Crops","100","India","5510","Production","515","Apples","1998","1998","tonnes","1320590","","Official data"
"QC","Crops","100","India","5510","Production","515","Apples","1999","1999","tonnes","1380000","","Official data"
"QC","Crops","100","India","5510","Production","515","Apples","2000","2000","tonnes","1050000","","Official data"
"QC","Crops","100","India","5510","Production","515","Apples","2001","2001","tonnes","1230000","","Official data"
"QC","Crops","100","India","5510","Production","515","Apples","2002","2002","tonnes","1160000","","Official data"
"QC","Crops","100","India","5510","Production","515","Apples","2003","2003","tonnes","1470000","","Official data"
"QC","Crops","100","India","5510","Production","515","Apples","2004","2004","tonnes","1521600","","Official data"
"QC","Crops","100","India","5510","Production","515","Apples","2005","2005","tonnes","1739000","","Official data"
"QC","Crops","100","India","5510","Production","515","Apples","2006","2006","tonnes","1814000","","Official data"
"QC","Crops","100","India","5510","Production","515","Apples","2007","2007","tonnes","1624000","","Official data"
"QC","Crops","100","India","5510","Production","515","Apples","2008","2008","tonnes","2001000","","Official data"
"QC","Crops","100","India","5510","Production","515","Apples","2009","2009","tonnes","1985000","","Official data"
"QC","Crops","100","India","5510","Production","515","Apples","2010","2010","tonnes","1777200","","Official data"
"QC","Crops","100","India","5510","Production","515","Apples","2011","2011","tonnes","2891000","","Official data"
"QC","Crops","100","India","5510","Production","515","Apples","2012","2012","tonnes","2203400","","Official data"
"QC","Crops","100","India","5510","Production","515","Apples","2013","2013","tonnes","1915000","","Official data"
"QC","Crops","100","India","5510","Production","515","Apples","2014","2014","tonnes","2497680","","Official data"
"QC","Crops","100","India","5510","Production","515","Apples","2015","2015","tonnes","2134000","","Official data"
"QC","Crops","100","India","5510","Production","515","Apples","2016","2016","tonnes","2521000","","Official data"
"QC","Crops","100","India","5510","Production","515","Apples","2017","2017","tonnes","2265000","","Official data"
"QC","Crops","100","India","5510","Production","515","Apples","2018","2018","tonnes","2327000","","Official data"
"QC","Crops","100","India","5510","Production","486","Bananas","1961","1961","tonnes","2257000","","Official data"
"QC","Crops","100","India","5510","Production","486","Bananas","1962","1962","tonnes","2425000","","Official data"
"QC","Crops","100","India","5510","Production","486","Bananas","1963","1963","tonnes","2601000","","Official data"
"QC","Crops","100","India","5510","Production","486","Bananas","1964","1964","tonnes","2684000","","Official data"
"QC","Crops","100","India","5510","Production","486","Bananas","1965","1965","tonnes","3271000","","Official data"
"QC","Crops","100","India","5510","Production","486","Bananas","1966","1966","tonnes","3412000","","Official data"
"QC","Crops","100","India","5510","Production","486","Bananas","1967","1967","tonnes","3203000","","Official data"
"QC","Crops","100","India","5510","Production","486","Bananas","1968","1968","tonnes","3125000","","Official data"
